"id_producto","id_orden","cantidad","precio_unitario","subtotal","nombre"
81,1549,1,"45.00","45.00","Agua Nat 1L"
38,1550,1,"90.00","90.00","Pech Placha"
84,1551,1,"65.00","65.00","Corrida"
86,1551,1,"10.00","10.00","Huevo"
25,1552,1,"85.00","85.00","Hambur Res"
84,1553,3,"65.00","195.00","Corrida"
84,1554,2,"65.00","130.00","Corrida"
16,1555,2,"100.00","200.00","Carne Asad"
84,1556,1,"65.00","65.00","Corrida"
70,1557,1,"25.00","25.00","Refresco"
94,1558,1,"15.00","15.00","Ord Crema"
6,1559,1,"100.00","100.00","Gringas Bist"
84,1560,1,"65.00","65.00","Corrida"
3,1561,1,"80.00","80.00","Sincronizadas"
10,1561,1,"80.00","80.00","Enchi Verd"
79,1561,1,"20.00","20.00","Agua Dia 1L"
84,1562,2,"65.00","130.00","Corrida"
86,1563,1,"10.00","10.00","Huevo"
70,1564,2,"25.00","50.00","Refresco"
92,1565,1,"10.00","10.00","Contenedor"
42,1566,1,"100.00","100.00","Pech Chip"
85,1567,2,"80.00","160.00","Corrida 2"
85,1568,1,"80.00","80.00","Corrida 2"
70,1569,1,"25.00","25.00","Refresco"
84,1570,5,"65.00","325.00","Corrida"
86,1570,4,"10.00","40.00","Huevo"
91,1571,2,"50.00","100.00","Corrida Cafe"
42,1572,1,"100.00","100.00","Pech Chip"
84,1573,1,"65.00","65.00","Corrida"
84,1574,1,"65.00","65.00","Corrida"
84,1575,1,"65.00","65.00","Corrida"
34,1576,2,"110.00","220.00","Tacos Past Qus"
45,1576,1,"140.00","140.00","Pech Rell Cam"
35,1576,1,"130.00","130.00","Alitas BBQ"
70,1576,1,"25.00","25.00","Refresco"
80,1576,1,"35.00","35.00","Agua Dia 2L"
38,1577,1,"90.00","90.00","Pech Placha"
84,1577,1,"65.00","65.00","Corrida"
38,1578,2,"90.00","180.00","Pech Placha"
26,1578,1,"85.00","85.00","Hambur Pollo"
74,1578,1,"45.00","45.00","Naranjada"
75,1578,1,"45.00","45.00","Sangria Prep"
79,1579,1,"20.00","20.00","Agua Dia 1L"
40,1579,1,"100.00","100.00","Pech Empa"
51,1580,1,"160.00","160.00","Cam Diabla"
58,1580,1,"140.00","140.00","Parillada Ind"
75,1580,1,"45.00","45.00","Sangria Prep"
87,1580,1,"50.00","50.00","Miche"
42,1581,1,"100.00","100.00","Pech Chip"
85,1581,0,"80.00","0.00","Corrida 2"
14,1582,1,"90.00","90.00","Enchi Suiz"
43,1583,1,"110.00","110.00","Pech Cord Blue"
73,1583,1,"45.00","45.00","Limonada"
12,1584,1,"85.00","85.00","Enchi Mole"
14,1584,1,"90.00","90.00","Enchi Suiz"
70,1584,2,"25.00","50.00","Refresco"
80,1585,1,"35.00","35.00","Agua Dia 2L"
74,1586,2,"45.00","90.00","Naranjada"
50,1586,1,"160.00","160.00","Cam Ajillo"
45,1586,1,"140.00","140.00","Pech Rell Cam"
36,1587,1,"130.00","130.00","Alitas Buf"
1,1588,2,"75.00","150.00","Sopa Azteca"
37,1589,1,"130.00","130.00","Alitas Man Hab"
79,1589,1,"20.00","20.00","Agua Dia 1L"
87,1590,1,"50.00","50.00","Miche"
37,1591,1,"130.00","130.00","Alitas Man Hab"
38,1591,1,"90.00","90.00","Pech Placha"
79,1591,1,"20.00","20.00","Agua Dia 1L"
91,1592,1,"50.00","50.00","Corrida Cafe"
86,1592,1,"10.00","10.00","Huevo"
23,1593,1,"90.00","90.00","Ensalad Manz"
8,1593,1,"100.00","100.00","Gringas Pollo"
54,1593,1,"70.00","70.00","Queso c Chor"
73,1593,1,"45.00","45.00","Limonada"
75,1593,1,"45.00","45.00","Sangria Prep"
49,1594,1,"160.00","160.00","Cam Empan"
70,1594,1,"25.00","25.00","Refresco"
27,1595,1,"95.00","95.00","Hambur Arrach"
87,1595,1,"50.00","50.00","Miche"
4,1596,2,"100.00","200.00","Burrito Bistec"
17,1597,1,"110.00","110.00","Milanesa Res"
23,1597,1,"90.00","90.00","Ensalad Manz"
70,1597,2,"25.00","50.00","Refresco"
75,1598,1,"45.00","45.00","Sangria Prep"
70,1598,1,"25.00","25.00","Refresco"
42,1598,1,"100.00","100.00","Pech Chip"
45,1598,1,"140.00","140.00","Pech Rell Cam"
59,1599,1,"260.00","260.00","Parillada 2P"
73,1600,2,"45.00","90.00","Limonada"
38,1601,1,"90.00","90.00","Pech Placha"
45,1601,1,"140.00","140.00","Pech Rell Cam"
49,1602,1,"160.00","160.00","Cam Empan"
92,1602,1,"10.00","10.00","Contenedor"
74,1603,1,"45.00","45.00","Naranjada"
75,1603,1,"45.00","45.00","Sangria Prep"
49,1604,1,"160.00","160.00","Cam Empan"
92,1605,1,"10.00","10.00","Contenedor"
92,1606,1,"10.00","10.00","Contenedor"
16,1607,2,"100.00","200.00","Carne Asad"
38,1607,1,"90.00","90.00","Pech Placha"
57,1608,1,"50.00","50.00","Ord Papas Fran"
27,1609,1,"95.00","95.00","Hambur Arrach"
74,1610,1,"45.00","45.00","Naranjada"
70,1611,2,"25.00","50.00","Refresco"
70,1613,2,"25.00","50.00","Refresco"
70,1614,5,"25.00","125.00","Refresco"
70,1615,2,"25.00","50.00","Refresco"
70,1616,3,"25.00","75.00","Refresco"
70,1617,1,"25.00","25.00","Refresco"
70,1618,1,"25.00","25.00","Refresco"
70,1619,3,"25.00","75.00","Refresco"
70,1620,3,"25.00","75.00","Refresco"
70,1621,2,"25.00","50.00","Refresco"
70,1622,4,"25.00","100.00","Refresco"
83,1623,5,"20.00","100.00","Agua"
83,1624,9,"20.00","180.00","Agua"
83,1625,10,"20.00","200.00","Agua"
2,1626,1,"100.00","100.00","Caldo de pollo"
92,1627,1,"10.00","10.00","Contenedor"
2,1628,1,"100.00","100.00","Caldo de pollo"
2,1629,1,"100.00","100.00","Caldo de pollo"
2,1630,1,"100.00","100.00","Caldo de pollo"
28,1631,1,"130.00","130.00","Alamb Bist"
31,1631,1,"180.00","180.00","Alamb Camar"
28,1632,1,"130.00","130.00","Alamb Bist"
31,1632,1,"180.00","180.00","Alamb Camar"
28,1633,1,"130.00","130.00","Alamb Bist"
31,1633,1,"180.00","180.00","Alamb Camar"
28,1634,1,"130.00","130.00","Alamb Bist"
31,1634,1,"180.00","180.00","Alamb Camar"
29,1634,1,"130.00","130.00","Alamb Past"
83,1635,2,"20.00","40.00","Agua"
28,1639,1,"130.00","130.00","Alamb Bist"
31,1639,1,"180.00","180.00","Alamb Camar"
83,1640,1,"20.00","20.00","Agua"
59,1640,1,"260.00","260.00","Parillada 2P"
60,1640,1,"380.00","380.00","Parillada 3P"
28,1641,1,"130.00","130.00","Alamb Bist"
31,1641,1,"180.00","180.00","Alamb Camar"
28,1642,1,"130.00","130.00","Alamb Bist"
28,1643,1,"130.00","130.00","Alamb Bist"
28,1644,1,"130.00","130.00","Alamb Bist"
31,1645,1,"180.00","180.00","Alamb Camar"
28,1646,1,"130.00","130.00","Alamb Bist"
28,1647,1,"130.00","130.00","Alamb Bist"
2,1648,1,"100.00","100.00","Caldo de pollo"
86,1648,6,"10.00","60.00","Huevo"
2,1649,3,"100.00","300.00","Caldo de pollo"
86,1649,1,"10.00","10.00","Huevo"
2,1650,22,"100.00","2200.00","Caldo de pollo"
2,1651,1,"100.00","100.00","Caldo de pollo"
92,1651,1,"10.00","10.00","Contenedor"
89,1651,1,"100.00","100.00","Pozole"
2,1652,4,"100.00","400.00","Caldo de pollo"
28,1653,3,"130.00","390.00","Alamb Bist"
31,1653,1,"180.00","180.00","Alamb Camar"
29,1653,1,"130.00","130.00","Alamb Past"
30,1653,1,"130.00","130.00","Alamb Pollo"
31,1654,2,"180.00","360.00","Alamb Camar"
28,1654,1,"130.00","130.00","Alamb Bist"
28,1655,1,"130.00","130.00","Alamb Bist"
